dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;anneeMesureTrafic;typeComptageTrafic;typeComptageTrafic_lib;TMJA;ratio_PL
01/01/2024;A0089;7608;440;63;C;62;368624;748250,87;6531501,3;0;447;63;C;670;376232;755120,55;6530244,39;0;I;2024;1;Permanent horaire;25245;11,178
01/01/2024;A0089;948;447;63;C;670;376232;755120,55;6530244,39;0;448;42;C;618;377180;755772,34;6529612,81;0;I;2024;1;Permanent horaire;25245;11,178
01/01/2024;A0089;87;448;42;C;618;377180;755772,34;6529612,81;0;448;42;C;705;377267;755820,83;6529536,5;0;I;2024;1;Permanent horaire;25245;11,178
01/01/2024;A0089;153;448;42;C;705;377267;755820,83;6529536,5;0;448;42;C;858;377420;755894,7;6529407,53;0;I;2024;1;Permanent horaire;25245;11,178
01/01/2024;A0089;51;448;42;C;858;377420;755894,7;6529407,53;0;448;42;C;909;377471;755919,99;6529356,91;0;I;2024;1;Permanent horaire;25245;11,178
01/01/2024;A0089;206;448;42;C;909;377471;755919,99;6529356,91;0;449;42;C;115;377677;755986,63;6529197,13;0;I;2024;1;Permanent horaire;25245;11,178
01/01/2024;A0089;725;449;42;C;115;377677;755986,63;6529197,13;0;449;42;C;840;378402;756291,85;6528582,78;0;I;2024;1;Permanent horaire;25245;11,178
01/01/2024;A0089;5705;449;42;C;840;378402;756291,85;6528582,78;0;455;42;C;545;384107;761367,65;6528498,25;0;I;2024;1;Permanent horaire;25245;11,178
01/01/2024;A0089;22000;455;42;C;545;384107;761367,65;6528498,25;0;477;42;C;545;406107;781049,1;6529137,94;0;I;2024;1;Permanent horaire;25381;11,201
01/01/2024;A0089;7087;477;42;C;545;406107;781049,1;6529137,94;0;484;42;C;632;413194;786333,81;6525196,58;0;I;2024;1;Permanent horaire;26588;11,065
01/01/2024;A0089;5822;484;42;C;632;413194;786333,81;6525196,58;0;489;42;C;854;419016;790517,46;6527018,85;0;I;2024;1;Permanent horaire;24352;12,927
01/01/2024;A0089;18141;489;42;C;854;419016;790517,46;6527018,85;0;507;42;C;995;437157;806773,45;6530234,5;0;I;2024;1;Permanent horaire;21789;9,45
01/01/2024;A0089;4461;507;42;C;995;437157;806773,45;6530234,5;0;512;69;C;456;441618;809159,28;6533092,88;0;I;2024;1;Permanent horaire;21789;9,45
01/01/2024;A0089;9847;512;69;C;456;441618;809159,28;6533092,88;0;522;69;C;303;451465;818044,45;6531652,66;0;I;2024;1;Permanent horaire;23560;10,119
01/01/2024;A0089;11233;522;69;C;303;451465;818044,45;6531652,66;0;533;69;C;536;462698;828589,14;6529567,92;0;I;2024;1;Permanent horaire;28340;9,1
01/01/2024;A0089;1638;533;69;C;536;462698;828589,14;6529567,92;0;535;69;C;174;464336;829848,35;6528801,32;0;I;2024;1;Permanent horaire;36781;7,327
01/01/2024;A0089;2642;535;69;C;174;464336;829848,35;6528801,32;0;537;69;C;816;466978;830857,18;6526548,27;0;I;2024;1;Permanent horaire;46549;6,898
01/01/2024;A0089;1229;537;69;C;816;466978;830857,18;6526548,27;0;539;69;C;45;468207;831778,83;6525882,71;0;I;2024;1;Permanent horaire;54356;7,413
01/01/2024;A0089;1978;539;69;C;45;468207;831778,83;6525882,71;0;541;69;C;23;470185;833726,96;6525944,48;0;I;2022;1;Permanent horaire;53562;9,556
01/01/2024;A0089;2046;541;69;C;23;470185;833726,96;6525944,48;0;543;69;C;69;472231;835250,89;6527190,17;0;I;2022;1;Permanent horaire;54400;9,454
01/01/2024;A0089;1531;543;69;C;69;472231;835250,89;6527190,17;0;544;69;C;600;473762;836363,71;6527814,16;0;I;2022;1;Permanent horaire;54400;9,454
01/01/2024;A0105;979;0;77;C;0;0;671475,83;6839853,1;0;0;77;C;979;979;671967,54;6839017,04;0;I;2022;1;Permanent horaire;41144;12,343
01/01/2024;A0105;2237;0;77;C;979;979;671967,54;6839017,04;0;2;77;C;660;3216;672645,73;6836920,77;0;I;2022;1;Permanent horaire;41144;12,343
01/01/2024;A0105;2035;2;77;C;660;3216;672645,73;6836920,77;0;4;77;C;693;5251;672857,54;6834904,18;0;I;2022;1;Permanent horaire;42764;11,944
01/01/2024;A0105;2146;4;77;C;693;5251;672857,54;6834904,18;0;6;77;C;837;7397;673109,7;6832781,68;0;I;2022;1;Permanent horaire;40478;10,211
01/01/2024;A0105;2242;6;77;C;837;7397;673109,7;6832781,68;0;9;77;C;74;9639;673393,61;6830526,44;0;I;2022;1;Permanent horaire;59554;4,988
01/01/2024;A0105;326;9;77;C;74;9639;673393,61;6830526,44;0;9;77;C;400;9965;673509,86;6830124,52;0;I;2022;1;Permanent horaire;59554;4,988
01/01/2024;A0131;14530;0;27;C;0;0;526699,31;6922661,08;0;14;27;C;530;14530;517660,89;6932183,61;0;I;2024;1;Permanent horaire;11958;24,719
01/01/2024;A0132;2000;0;14;C;0;0;496752,22;6913374,24;0;2;14;C;0;2000;495160,04;6914964,86;0;I;2024;1;Permanent horaire;15739;3,97
01/01/2024;A0139;1418;2;76;C;551;2295;557118,02;6919116,14;0;3;76;C;969;3713;557377,66;6919803,13;0;I;2024;1;Permanent horaire;31139;
01/01/2024;A0150;16003;12;76;C;0;11247;552418,64;6938075,28;0;28;76;C;0;27250;542393,13;6949387,15;0;I;2024;1;Permanent horaire;8977;8,59
01/01/2024;A0150;4140;28;76;C;716;27966;541824,59;6949835,19;0;32;76;C;856;32106;538962,13;6951872,38;0;I;2024;1;Permanent horaire;6557;8,884
01/01/2024;A0154;1200;0;27;C;0;0;567380,37;6906867,61;0;1;27;C;200;1200;567913,75;6906091,09;0;I;2024;1;Permanent horaire;18503;17,032
01/01/2024;A0154;1200;3;27;C;500;3500;567371,64;6903907,47;0;4;27;C;700;4700;567470,01;6902714,97;0;I;2024;1;Permanent horaire;23263;14,998
01/01/2024;A0154;3299;4;27;C;700;4700;567470,01;6902714,97;0;7;27;C;999;7999;566573,67;6899604,03;0;I;2024;1;Permanent horaire;29859;13,299
01/01/2024;A0311;4265;28;21;C;0;265;853177,45;6684028,02;0;32;21;C;265;4530;854246,22;6687939,33;0;I;2022;1;Permanent horaire;19128;9,182
01/01/2024;A0314;3104;0;57;C;0;0;935154,89;6895793,15;0;3;57;C;104;3104;938409,74;6896961,46;0;I;2024;1;Permanent horaire;9405;13,572
01/01/2024;A0315;2800;0;57;C;0;0;936863,99;6897925,33;0;2;57;C;800;2800;936058,48;6895877,7;0;I;2024;1;Permanent horaire;32753;4,442
01/01/2024;A0344;3380;0;51;C;0;0;769637,75;6905969,6;0;3;51;C;380;3380;772819,37;6906599,43;0;I;2024;1;Permanent horaire;12307;12,105
01/01/2024;A0344;1120;3;51;C;380;3380;772819,37;6906599,43;0;4;51;C;500;4500;773924,41;6906399,16;0;I;2024;1;Permanent horaire;49603;11,782
01/01/2024;A0344;1500;4;51;C;500;4500;773924,41;6906399,16;0;6;51;C;0;6000;775008,63;6905409,74;0;I;2024;1;Permanent horaire;63859;9,438
01/01/2024;A0344;2200;6;51;C;0;6000;775008,63;6905409,74;0;8;51;C;200;8200;776409,89;6903735,73;0;I;2024;1;Permanent horaire;59704;11,892
01/01/2024;A0344;1345;8;51;C;200;8200;776409,89;6903735,73;0;9;51;C;545;9545;777630,33;6903178,92;0;I;2024;1;Permanent horaire;16038;14,405
01/01/2024;A0355;8520;4;67;C;480;2841;1037833,54;6836197,74;0;13;67;C;0;11361;1040593,74;6843289,78;0;I;2024;1;Permanent horaire;13068;34,454
01/01/2024;A0355;13626;13;67;C;0;11361;1040593,74;6843289,78;0;26;67;C;626;24987;1047896,46;6853441,12;0;I;2024;1;Permanent horaire;18137;28,345
01/01/2024;A0391;1187;0;39;C;0;0;896011,87;6642640,91;0;1;39;C;187;1187;896328,74;6641783,14;0;I;2022;1;Permanent horaire;8228;15,518
01/01/2024;A0391;3670;1;39;C;187;1187;896328,74;6641783,14;0;4;39;C;857;4857;899704,63;6641215,55;0;I;2022;1;Permanent horaire;8228;15,518
01/01/2024;A0404;5974;0;1;C;0;0;895622,67;6562872,79;0;5;1;C;974;5974;897529,14;6567608,12;0;I;2022;1;Permanent horaire;9917;12,915
01/01/2024;A0404;7832;5;1;C;974;5974;897529,14;6567608,12;0;13;1;C;806;13806;901729,31;6573802,5;0;I;2022;1;Permanent horaire;9635;11,279
01/01/2024;A0404;3350;13;1;C;806;13806;901729,31;6573802,5;0;17;1;C;156;17156;902886,36;6576870,82;0;I;2022;1;Permanent horaire;14527;7,844
01/01/2024;A0404;1532;17;1;C;156;17156;902886,36;6576870,82;0;18;1;C;688;18688;903959,79;6577946,61;0;I;2022;1;Permanent horaire;17633;5,125
01/01/2024;A0404;1904;18;1;C;688;18688;903959,79;6577946,61;0;20;1;C;592;20592;904913,08;6579557,7;0;I;2022;1;Permanent horaire;9931;6,449
01/01/2024;A0406;3069;0;1;C;0;0;846935,27;6578991,6;0;3;1;C;69;3069;844361,26;6578091,52;0;I;2022;1;Permanent horaire;6284;16,478
01/01/2024;A0406;4498;3;1;C;69;3069;844361,26;6578091,52;0;7;1;C;567;7567;840446,59;6576294,92;0;I;2022;1;Permanent horaire;13411;16,639
01/01/2024;A0406;1233;7;1;C;567;7567;840446,59;6576294,92;0;8;71;C;800;8800;839303,82;6576777,67;0;I;2022;1;Permanent horaire;13411;16,639
01/01/2024;A0406;21;9;71;C;4;9004;839104,03;6576819,59;0;9;71;C;25;9025;839083,8;6576823,7;0;I;2022;1;Permanent horaire;9746;25,084
01/01/2024;A0406;985;9;71;C;25;9025;839083,8;6576823,7;0;10;71;C;10;10010;838176,18;6577134,42;0;I;2022;1;Permanent horaire;16518;25,007
01/01/2024;A0406;84;10;71;C;10;10010;838176,18;6577134,42;0;10;71;C;94;10094;838108,23;6577185,89;0;I;2022;1;Permanent horaire;20947;25,111
01/01/2024;A0406;1206;10;71;C;94;10094;838108,23;6577185,89;0;11;71;C;300;11300;837265,71;6577834,52;0;I;2022;1;Permanent horaire;15621;25,605
01/01/2024;A0410;18995;140;74;C;90;590;942038,46;6548400,98;0;159;74;C;85;19585;954225,79;6558338,87;0;I;2024;1;Permanent horaire;24825;7,17
01/01/2024;A0410;7205;159;74;C;85;19585;954225,79;6558338,87;0;166;74;C;290;26790;956685;6564015,15;0;I;2024;1;Permanent horaire;27850;5,583
01/01/2024;A0411;953;0;74;C;0;0;948970,12;6569741,36;0;0;74;C;953;953;948020,48;6569978;0;I;2021;1;Permanent horaire;48233;2,445
01/01/2024;A0411;1186;0;74;C;953;953;948020,48;6569978;0;2;74;C;139;2139;946941,4;6570422,14;0;I;2021;1;Permanent horaire;29837;1,594
01/01/2024;A0430;11220;125;73;C;0;0;950806,16;6501291,1;0;136;73;C;220;11220;958779,26;6508235,54;0;I;2024;1;Permanent horaire;20242;5,311
01/01/2024;A0430;3779;136;73;C;220;11220;958779,26;6508235,54;0;139;73;C;999;14999;960531,15;6511144,88;0;I;2024;1;Permanent horaire;19128;4,391
01/01/2024;A0432;11500;0;1;C;0;0;847787,18;6531533,7;0;11;1;C;500;11500;857310,49;6527822,42;0;I;2022;1;Permanent horaire;26160;19,627
01/01/2024;A0432;3980;11;1;C;500;11500;857310,49;6527822,42;0;15;1;C;480;15480;860183,6;6525402,72;0;I;2022;1;Permanent horaire;26160;19,627
01/01/2024;A0432;2845;15;1;C;480;15480;860183,6;6525402,72;0;18;69;C;325;18325;861580,65;6522940,83;0;I;2022;1;Permanent horaire;26160;19,627
01/01/2024;A0432;2363;18;69;C;325;18325;861580,65;6522940,83;0;20;38;C;688;20688;862055,84;6520638,31;0;I;2022;1;Permanent horaire;26160;19,627
01/01/2024;A0432;13;20;38;C;688;20688;862055,84;6520638,31;0;20;38;C;701;20701;862061,21;6520626,62;0;I;2022;1;Permanent horaire;35397;22,638
01/01/2024;A0432;1024;20;38;C;701;20701;862061,21;6520626,62;0;21;69;C;725;21725;862501,14;6519662,06;0;I;2022;1;Permanent horaire;35397;22,638
01/01/2024;A0432;2078;21;69;C;725;21725;862501,14;6519662,06;0;23;38;C;803;23803;862941,22;6517686,42;0;I;2022;1;Permanent horaire;35397;22,638
01/01/2024;A0432;6123;23;38;C;803;23803;862941,22;6517686,42;0;29;69;C;926;29926;861669,31;6512537,66;0;I;2022;1;Permanent horaire;35397;22,638
01/01/2024;A0432;1474;29;69;C;926;29926;861669,31;6512537,66;0;31;69;C;400;31400;860376,07;6512072,02;0;I;2022;1;Permanent horaire;25832;41,245
01/01/2024;A0432;2400;31;69;C;400;31400;860376,07;6512072,02;0;33;69;C;800;33800;859347,36;6509982,84;0;I;2024;1;Permanent horaire;34839;5,537
01/01/2024;A0466;4000;0;69;C;0;0;836312,62;6537747,31;0;4;69;C;0;4000;834417,15;6535031,34;0;I;2022;1;Permanent horaire;12449;13,565
01/01/2024;A0480;1301;0;38;C;0;0;910015,85;6461164,55;0;1;38;C;300;1301;910846,98;6460226,79;0;I;2024;1;Permanent horaire;68515;5,381
01/01/2024;A0480;2295;1;38;C;300;1301;910846,98;6460226,79;0;3;38;C;600;3596;912205,93;6458471,39;0;I;2024;1;Permanent horaire;89130;4,134
01/01/2024;A0480;408;3;38;C;600;3596;912205,93;6458471,39;0;4;38;C;5;4004;912205,67;6458070,29;0;I;2024;1;Permanent horaire;88001;4,126
01/01/2024;A0480;2091;4;38;C;5;4004;912205,67;6458070,29;0;6;38;C;100;6095;912218,47;6455960,52;0;I;2024;1;Permanent horaire;102193;3,797
01/01/2024;A0480;897;6;38;C;100;6095;912218,47;6455960,52;0;7;38;C;0;6992;912222,45;6455062,99;0;I;2024;1;Permanent horaire;90950;3,797
01/01/2024;A0480;1103;7;38;C;0;6992;912222,45;6455062,99;0;8;38;C;100;8095;911967,24;6454003,82;0;I;2024;1;Permanent horaire;85920;2,613
01/01/2024;A0480;1282;8;38;C;100;8095;911967,24;6454003,82;0;9;38;C;400;9377;911600,46;6452775,66;0;I;2024;1;Permanent horaire;64068;2,616
01/01/2024;A0480;1901;9;38;C;400;9377;911600,46;6452775,66;0;11;38;C;300;11278;911455,9;6450913,07;0;I;2024;1;Permanent horaire;41726;3,163
01/01/2024;A0480;1156;11;38;C;300;11278;911455,9;6450913,07;0;12;38;C;466;12434;911013,29;6449840,02;0;I;2024;1;Permanent horaire;38633;2,498
01/01/2024;A0480;897;13;38;N;0;12434;910841,66;6449259,88;0;13;38;N;897;13331;911233,55;6448502,3;0;I;2024;1;Permanent horaire;38633;2,498
01/01/2024;A0500;820;0;6;C;0;0;1051604,25;6303751,24;0;0;6;C;820;820;1052404,26;6303781,47;0;I;2024;1;Permanent horaire;21880;3,793
01/01/2024;A0500;2143;0;6;C;820;820;1052404,26;6303781,47;0;2;6;C;963;2963;1053525,45;6302497,61;0;I;2024;1;Permanent horaire;22522;4,374
01/01/2024;A0520;2900;0;13;C;0;0;912498,19;6253703,99;0;2;13;C;900;2900;914511,9;6255615,54;0;I;2024;1;Permanent horaire;18517;1,231
01/01/2024;A0620;724;0;31;C;0;0;572857,76;6284993,95;0;0;31;C;724;724;572620,04;6284337,79;0;I;2024;1;Permanent horaire;70962;2,528
01/01/2024;A0620;376;0;31;C;724;724;572620,04;6284337,79;0;0;31;C;1100;1100;572618,25;6284056,4;0;I;2024;1;Permanent horaire;70962;2,528
01/01/2024;A0645;5733;0;31;C;0;0;504031,22;6225728,68;0;5;31;C;733;5733;503779,22;6220834,41;0;I;2024;1;Permanent horaire;7015;11,447
01/01/2024;A0709;4215;11;34;C;140;11200;774851,13;6278746,04;0;15;34;C;340;15415;771526,62;6276186,89;0;I;2024;1;Permanent horaire;91642;4,421
01/01/2024;A0709;2631;15;34;C;340;15415;771526,62;6276186,89;0;17;34;C;990;18046;769289,52;6274986,79;0;I;2024;1;Permanent horaire;70979;5,052
01/01/2024;A0709;2970;17;34;C;990;18046;769289,52;6274986,79;0;20;34;C;953;21016;766734,1;6273626,28;0;I;2024;1;Permanent horaire;48596;5,608
01/01/2024;A0710W;1490;11;63;C;0;0;711722,91;6522889,8;0;12;63;C;490;1490;710229,94;6522987,53;0;I;2022;1;Permanent horaire;40733;5,099
01/01/2024;A0711;5790;6;63;N;410;5047;715242,31;6520625,64;0;12;63;C;200;10837;718170,48;6525454,64;0;I;2024;1;Permanent horaire;11977;7,983
01/01/2024;A0714;1255;1;3;C;0;230;677604,47;6588421,94;0;2;3;C;255;1485;676698,2;6587561,31;0;I;2022;1;Permanent horaire;11341;44,149
01/01/2024;A0714;7615;2;3;C;255;1485;676698,2;6587561,31;0;9;3;C;870;9100;670579,61;6586796,52;0;I;2022;1;Permanent horaire;15504;42,421
01/01/2024;A0714;544;9;3;C;870;9100;670579,61;6586796,52;0;10;3;C;414;9644;670056,06;6586684,53;0;I;2022;1;Permanent horaire;18388;39,679
01/01/2024;A0719;2001;0;3;C;0;0;710459,65;6554600,03;0;2;3;C;1;2001;711064,56;6556126,29;0;I;2022;1;Permanent horaire;8359;19,426
01/01/2024;A0719;4910;2;3;C;1;2001;711064,56;6556126,29;0;6;3;C;911;6911;715485,9;6557156,4;0;I;2022;1;Permanent horaire;7962;27,431
01/01/2024;A0719;2162;6;3;C;911;6911;715485,9;6557156,4;0;9;3;C;73;9073;717424,9;6556262,73;0;I;2022;1;Permanent horaire;5362;18,949
01/01/2024;A0719;1838;9;3;C;73;9073;717424,9;6556262,73;0;10;3;C;911;10911;719157,49;6555904,3;0;I;2022;1;Permanent horaire;3945;18,257
01/01/2024;A0719;11779;10;3;C;911;10911;719157,49;6555904,3;0;22;3;C;690;22690;727990,89;6558540,61;0;I;2022;1;Permanent horaire;3945;18,257
01/01/2024;A0813;3840;0;14;C;0;0;463434,42;6901348,49;0;3;14;C;840;3840;464235,71;6897805,28;0;I;2024;1;Permanent horaire;3267;10,55
01/01/2024;A0837;1760;1;17;C;240;380;391949,81;6548629,17;0;3;17;C;0;2140;393559,44;6547931,23;0;I;2024;1;Permanent horaire;25864;6,823
01/01/2024;A0837;5906;3;17;C;0;2140;393559,44;6547931,23;0;8;17;C;906;8046;399276,3;6547102,56;0;I;2024;1;Permanent horaire;15995;8,812
01/01/2024;A0837;2004;8;17;C;906;8046;399276,3;6547102,56;0;10;17;C;910;10050;401109,86;6546953,85;0;I;2024;1;Permanent horaire;9459;9,633
01/01/2024;A0837;26430;10;17;C;910;10050;401109,86;6546953,85;0;37;17;C;340;36480;415104,86;6526825,68;0;I;2024;1;Permanent horaire;10315;9,918
01/01/2024;N0159;7194;0;88;C;7;3830;1001937,29;6806991,5;0;7;88;C;201;11024;1008426,45;6804572,81;0;I;2022;1;Permanent horaire;4070;22,273
01/01/2024;N0159;4002;7;88;C;201;11024;1008426,45;6804572,81;0;11;68;C;203;15026;1011916,35;6803229,17;0;I;2022;1;Permanent horaire;4070;22,273
